   posx(m)        px/pz(rad)         posy(m)       py/pz(rad)         posz(m)           pz/pz(rad)   
+0.0012189151       -0.020483218       +0.0019492952       -0.062252774       +0.00053319976       -0.0012709345       
+0.00060086240       -0.017106360       -0.00045593870       +0.047459825       +0.0030185775       +0.00052432069       
+0.0018156533       -0.062564682       -0.00029827275       +0.033777167       +0.00053000065       +0.0017593919       
-0.0012045784       +0.029564006       -0.0011294025       +0.061325706       -0.0032432899       -0.0023352332       
+0.0022567336       -0.053232186       +0.00038332595       -0.016478766       -0.0014351467       -0.0015755144       
+0.00060334666       -0.013323135       +0.0023689136       -0.086906965       -0.00092539237       +0.0010185675       
+0.00028322538       -0.023989009       -0.0019810547       +0.044647335       -0.0026644079       +0.00027968976       
+0.0013744467       -0.028438582       -0.0019307106       +0.053607845       -0.00055968483       +0.0015112787       
-0.00075689466       +0.020551082       +0.00016378962       -0.038146109       -0.0017857426       +0.00088691964       
-0.00052439286       +0.0029286293       -0.0017938916       +0.035278918       +0.0029385825       +0.0010446202       
+0.00018837038       +0.0034110449       -5.1613791e-06       -0.033137908       +0.00061700876       -0.0016834924       
+0.00043366126       -0.0051417052       +0.00053216551       -0.049056985       -0.0023624289       -0.00026531265       
-0.0012031625       +0.010660918       -3.7731150e-05       -0.014030736       +0.00094269765       +0.0024086138       
-0.0016381150       +0.064914231       -0.00078765406       +0.046010788       -0.0020162189       -0.00050027128       
-0.0011292723       +0.040447025       -0.0019836772       +0.079277119       -0.0024550873       -0.00012404807       
-0.0010290445       +0.046430278       -0.0022067103       +0.068275242       +0.0027397158       +0.0012304299       
+0.00081452356       -0.0068652169       -0.00054594721       +0.043404494       +0.0016727953       +0.0013039354       
-0.00033207771       -0.020055204       -0.0010015937       +0.040670903       -0.0011281949       -0.0010448592       
-0.00084666752       +0.013299403       +0.0022060672       -0.078372874       +0.00085266833       -0.00038779682       
-0.0017688256       +0.062749178       -0.0013571440       +0.024829927       -0.0013321728       +0.0021152560       
-0.0017387497       +0.077471082       +0.00048857943       -0.026133002       +0.00081248540       +0.0010086781       
-0.00021633958       +0.018369082       +0.0025039700       -0.080256377       +0.00095938232       +0.0012766494       
-0.0015358446       +0.050456101       -0.0012048825       +0.014119624       -0.0018341837       -0.0022360028       
+0.0019459212       -0.069327336       +0.0015672482       -0.040112165       +0.00043578184       +0.00010868972       
-2.0536209e-05       -0.017349680       -0.0022777212       +0.069014671       +0.0017422757       -0.00027091019       
-0.0022468413       +0.083950298       +0.00072554360       -0.031356032       -0.0020386281       -0.00094148140       
+0.0015266448       -0.041392718       +0.0020368456       -0.055226589       +0.00082597085       -0.00040733250       
-5.5445794e-05       +0.010736277       +0.00043314991       -0.046526585       +0.0019576663       -0.0013316478       
+0.0021689654       -0.064601349       -0.0013326250       +0.051701235       -0.00075500810       +0.0024613663       
-0.0022140440       +0.063062036       +0.00094646601       -0.043303132       +0.0010113808       +0.00037942781       
-0.00041393980       +0.0038381422       +0.00017267706       +0.027536034       -0.00024633081       -2.2037369e-05       
-0.0013020912       +0.035624082       -0.0022676072       +0.065853612       -0.0013475271       -0.0015577110       
+0.00033461858       +0.0069713789       +0.0022828305       -0.069964357       -0.0018439774       +0.00086456166       
-0.0015171859       +0.028774824       +0.0016009355       -0.055966056       -0.00015519542       +0.0018451786       
-0.0011731221       +0.057280248       -0.00051934891       -0.0061178494       -0.0030627510       +0.0015174773       
-0.00049559869       +0.015993200       +0.0017561715       -0.029578860       +0.0022106683       +0.0010135002       
+0.00072589319       -0.012925768       +0.0010103267       -0.0025019171       +3.9522311e-05       -0.00040588172       
+0.00080101089       -0.020925209       -0.0023816546       +0.085501085       -0.00031773238       +0.0013144766       
-0.0011938937       +0.049693691       -0.0021340936       +0.073204484       -0.00021470762       -0.0024220621       
-0.0011607096       +0.0068267906       +0.00079760281       -0.025135775       -0.0016301319       -0.0014909210       
-0.00049188803       +0.011770492       -0.0013712339       +0.014030291       -0.00029204195       +7.6429699e-05       
-0.0010615849       +0.061076909       +0.00030377144       +0.0052734922       +0.00010239677       -0.0021473282       
+0.0013288855       -0.035409949       -0.0019867211       +0.076336953       +0.0032835503       -0.0011391498       
-0.0013015020       +0.047061347       +0.0022083736       -0.061598604       -0.0014818584       -0.00082966817       
+0.0011923121       -0.049085955       -0.0017179241       +0.071755339       -0.0017829452       +0.0021892448       
+0.0013480677       -0.062858870       +0.0012079104       -0.052615410       +0.0031029026       +0.0011594880       
-0.00047772103       -0.0082283798       +0.0019278265       -0.059142077       -0.00050383672       -0.0013404293       
-0.0011515581       +0.024490323       +0.0020459393       -0.052049759       +0.0031816442       +0.00094905881       
-0.00042190672       +0.044681775       -0.0010001484       +0.034610829       +0.0030641092       -0.00050074646       
-0.0011114897       +0.050787033       +0.0013872369       -0.023056875       +0.00044533256       -0.0024991494       
-0.00072799505       +0.042245599       -0.00043645794       -0.012819038       -0.0022453752       -0.00074546776       
-0.0022687158       +0.067892587       +0.0013501420       -0.037772836       +0.0015355482       +0.0010428397       
+0.00014837536       +0.020278447       +0.0015391966       -0.034762804       +0.0020415958       -0.0016955462       
+0.00082743812       -0.028146527       -0.0024691577       +0.069746387       -0.00021605856       -0.0012931873       
-0.00037969271       +0.0049691023       -0.0023612826       +0.087646399       -0.0024485904       +0.0012804361       
+0.0021176766       -0.059245582       -0.00042026353       +0.032342672       -0.00042999951       +0.00068955942       
-0.0022018013       +0.057323776       +0.0012273845       -0.038124723       -0.0017304947       +0.0022836292       
-0.00022294197       +0.037479354       -0.00097707220       +0.020470223       +0.0015777523       -0.0014740837       
-0.0019406266       +0.075663781       +0.0010660994       -0.045630434       -0.0020519954       -0.0024366982       
+0.0013297359       -0.038592021       -1.0975911e-05       +0.030259183       +0.00029714204       -3.3350751e-05       
-0.00060545874       +0.0098187225       -0.0022502856       +0.056027805       +0.0034098721       -0.00025394558       
+0.0014244618       -0.056520662       +0.0017498982       -0.040523153       -0.0020797608       -0.00058029267       
-0.0012331274       +0.052037439       -0.00098600111       +0.055313291       +0.0013709643       -0.0017721323       
-0.00033098005       +0.027859408       -0.00061234812       +0.047654929       -0.0032262345       +0.00042980412       
+0.00030922193       +0.019763886       +0.0012945867       -0.046562556       +0.00034387634       +0.00066295696       
-0.0013643676       +0.035610242       +0.0022214651       -0.072343354       +0.00065197587       +0.0012438988       
+3.1605355e-05       -0.0040396650       -0.0025562811       +0.070285465       +0.0036595547       -0.0010549479       
+0.00019743854       -0.0063427716       +0.00098069496       -0.062793547       -0.00032289609       +0.0012661864       
-0.00025977369       +0.029741608       +0.00033153338       +0.016168994       -0.00037911578       +0.0021440082       
+0.0019019413       -0.056392707       -1.8676339e-05       +0.024736224       +0.0037435829       +0.00063203764       
+0.0011061948       -0.045103957       +0.0017515866       -0.073947792       +0.0013993107       -0.00031106265       
-0.0022204615       +0.070249887       +0.00042957469       -0.031869713       -0.0017838828       +0.0022812634       
+0.0014112797       -0.024407557       +0.00066775785       -0.00080101068       -0.00079847509       +0.0023638749       
+0.00089554558       -0.041998669       -0.0022427665       +0.075007688       -0.0025625842       +0.00061699935       
+0.0018630618       -0.033818733       -0.00010569491       -0.0010900277       +0.0036742191       +0.0010034745       
+0.00023270926       -0.013298175       -0.00019921349       +0.040127054       -0.0029009553       +0.0021797698       
+0.00024980100       -0.015164353       +0.0025425116       -0.072459186       -0.0026498533       -0.00079026074       
+0.00070781136       -0.045081017       +0.0018537137       -0.054485793       -0.0013632407       +0.0016552007       
-0.0019006224       +0.074636312       -0.00042974899       +0.031617824       -9.4377071e-05       -0.00053180333       
+0.0014724954       -0.060351529       -0.00079131331       +0.047669979       -0.00062827124       -0.0023352251       
