-0.012  0.008  0.006  398.06 	-265.907 	161.019 	4.12207e-08 	6.16973e-08 	2.25525e-11 	
-0.01  0.008  0.006  378.678 	-304.067 	268.16 	4.71281e-08 	5.87003e-08 	2.19431e-11 	
-0.008  0.008  0.006  337.151 	-337.168 	365.44 	5.22565e-08 	5.22643e-08 	1.7359e-11 	
-0.006  0.008  0.006  275.047 	-364.414 	448.082 	5.6479e-08 	4.26353e-08 	1.28048e-11 	
-0.004  0.008  0.006  192.615 	-384.913 	511.866 	5.96539e-08 	2.98565e-08 	8.66598e-12 	
-0.002  0.008  0.006  98.9633 	-397.972 	553.347 	6.1674e-08 	1.53351e-08 	3.7904e-12 	
3.46945e-18  0.008  0.006  4.81272e-05 	-403.13 	569.955 	6.24732e-08 	-2.61315e-12 	-2.48561e-12 	
0.002  0.008  0.006  -98.9632 	-397.972 	553.347 	6.16747e-08 	-1.53402e-08 	-8.21885e-12 	
0.004  0.008  0.006  -192.615 	-384.913 	511.866 	5.96518e-08 	-2.98617e-08 	-1.23071e-11 	
0.006  0.008  0.006  -275.047 	-364.414 	448.082 	5.64765e-08 	-4.26428e-08 	-1.83928e-11 	
0.008  0.008  0.006  -337.151 	-337.168 	365.44 	5.22568e-08 	-5.22681e-08 	-2.23955e-11 	
0.01  0.008  0.006  -378.678 	-304.067 	268.16 	4.7131e-08 	-5.87036e-08 	-2.57524e-11 	
0.012  0.008  0.006  -398.06 	-265.907 	161.019 	4.12212e-08 	-6.17005e-08 	-2.71143e-11 	
0.014  0.008  0.006  -398.138 	-220.082 	58.9732 	3.39907e-08 	-5.73311e-08 	-4.1798e-11 	
0.016  0.008  0.006  -279.897 	-85.1614 	12.3238 	0 	0 	0 	
0.018  0.008  0.006  -279.897 	0 	0 	0 	0 	0 	
-0.018  0.01  0.006  0 	0 	0 	0 	0 	0 	
-0.016  0.01  0.006  0 	-88.2279 	0 	0 	0 	0 	
-0.014  0.01  0.006  321.907 	-232.473 	18.58 	0 	0 	0 	
-0.012  0.01  0.006  355.307 	-294.858 	85.7483 	4.57123e-08 	5.26496e-08 	2.06633e-11 	
-0.01  0.01  0.006  339.864 	-339.876 	180.716 	5.26819e-08 	5.26853e-08 	1.88179e-11 	
-0.008  0.01  0.006  304.051 	-378.693 	268.156 	5.86917e-08 	4.71347e-08 	1.49889e-11 	
-0.006  0.01  0.006  248.924 	-410.612 	342.816 	6.36392e-08 	3.85834e-08 	9.68787e-12 	
-0.004  0.01  0.006  174.741 	-434.588 	400.598 	6.73576e-08 	2.70878e-08 	5.76444e-12 	
-0.002  0.01  0.006  89.8993 	-449.8 	438.259 	6.97155e-08 	1.39319e-08 	1.71401e-12 	
3.46945e-18  0.01  0.006  3.98706e-05 	-455.792 	453.361 	7.06428e-08 	-2.15953e-12 	-2.44427e-12 	
0.002  0.01  0.006  -89.8992 	-449.8 	438.259 	6.97155e-08 	-1.39353e-08 	-7.40024e-12 	
0.004  0.01  0.006  -174.741 	-434.588 	400.598 	6.73573e-08 	-2.70902e-08 	-1.27921e-11 	
0.006  0.01  0.006  -248.924 	-410.612 	342.816 	6.36376e-08 	-3.85906e-08 	-1.48875e-11 	
0.008  0.01  0.006  -304.051 	-378.693 	268.156 	5.86908e-08 	-4.71389e-08 	-2.28032e-11 	
0.01  0.01  0.006  -339.864 	-339.876 	180.716 	5.26851e-08 	-5.26895e-08 	-2.51369e-11 	
0.012  0.01  0.006  -355.307 	-294.858 	85.7483 	4.57141e-08 	-5.26536e-08 	-2.48736e-11 	
0.014  0.01  0.006  -321.907 	-232.473 	18.58 	0 	0 	0 	
0.016  0.01  0.006  0 	-88.2278 	0 	0 	0 	0 	
0.018  0.01  0.006  0 	0 	0 	0 	0 	0 	
-0.018  0.012  0.006  0 	0 	0 	0 	0 	0 	
-0.016  0.012  0.006  0 	0 	0 	0 	0 	0 	
-0.014  0.012  0.006  21.4605 	-71.0968 	1.23867 	0 	0 	0 	
-0.012  0.012  0.006  305.696 	-305.704 	10.6298 	2.79424e-08 	2.79425e-08 	1.67506e-11 	
-0.01  0.012  0.006  294.843 	-355.307 	85.7462 	5.26474e-08 	4.57129e-08 	1.88947e-11 	
-0.008  0.012  0.006  265.885 	-398.078 	161.011 	6.16889e-08 	4.12231e-08 	1.51687e-11 	
-0.006  0.012  0.006  218.801 	-433.421 	226.466 	6.71684e-08 	3.39078e-08 	6.36413e-12 	
-0.004  0.012  0.006  154.229 	-459.934 	277.339 	7.12882e-08 	2.39009e-08 	1.00888e-12 	
-0.002  0.012  0.006  79.5266 	-476.575 	310.625 	7.38712e-08 	1.2324e-08 	-5.23721e-13 	
3.46945e-18  0.012  0.006  2.67565e-05 	-483.103 	324.006 	7.48826e-08 	-1.50124e-12 	-3.28063e-12 	
0.002  0.012  0.006  -79.5265 	-476.575 	310.625 	7.38705e-08 	-1.23272e-08 	-6.9711e-12 	
0.004  0.012  0.006  -154.229 	-459.934 	277.339 	7.12894e-08 	-2.39043e-08 	-1.07113e-11 	
0.006  0.012  0.006  -218.801 	-433.421 	226.466 	6.71695e-08 	-3.39098e-08 	-1.21425e-11 	
0.008  0.012  0.006  -265.885 	-398.078 	161.011 	6.16891e-08 	-4.12281e-08 	-2.31986e-11 	
0.01  0.012  0.006  -294.843 	-355.307 	85.7462 	5.26491e-08 	-4.57171e-08 	-2.66296e-11 	
0.012  0.012  0.006  -305.696 	-305.704 	10.6298 	2.79439e-08 	-2.79443e-08 	-2.07592e-11 	
0.014  0.012  0.006  -21.4605 	-71.0968 	1.23867 	0 	0 	0 	
0.016  0.012  0.006  0 	0 	0 	0 	0 	0 	
0.018  0.012  0.006  0 	0 	0 	0 	0 	0 	
-0.018  0.014  0.006  0 	0 	0 	0 	0 	0 	
-0.016  0.014  0.006  0 	0 	0 	0 	0 	0 	
-0.014  0.014  0.006  0 	0 	0 	0 	0 	0 	
-0.012  0.014  0.006  71.0948 	-21.4599 	1.23863 	0 	0 	0 	
-0.01  0.014  0.006  232.689 	-321.897 	18.5794 	0 	0 	0 	
-0.008  0.014  0.006  220.256 	-398.113 	58.9585 	5.73217e-08 	3.39883e-08 	-1.79259e-13 	
-0.006  0.014  0.006  185.819 	-433.03 	107.495 	6.71319e-08 	2.87714e-08 	5.85071e-13 	
-0.004  0.014  0.006  132.204 	-460.263 	150.861 	7.13461e-08 	2.04807e-08 	-2.11243e-12 	
-0.002  0.014  0.006  68.4818 	-477.328 	179.479 	7.39914e-08 	1.06107e-08 	-2.41721e-12 	
3.46945e-18  0.014  0.006  1.64479e-05 	-484.017 	191.033 	7.50292e-08 	-9.67592e-13 	-3.63184e-12 	
0.002  0.014  0.006  -68.4818 	-477.328 	179.479 	7.39904e-08 	-1.06126e-08 	-5.45145e-12 	
0.004  0.014  0.006  -132.204 	-460.263 	150.861 	7.13466e-08 	-2.04824e-08 	-6.87264e-12 	
0.006  0.014  0.006  -185.819 	-433.03 	107.495 	6.71346e-08 	-2.87725e-08 	-8.73827e-12 	
0.008  0.014  0.006  -220.256 	-398.113 	58.9585 	5.73243e-08 	-3.39902e-08 	-5.06905e-12 	
0.01  0.014  0.006  -232.689 	-321.897 	18.5794 	0 	0 	0 	
0.012  0.014  0.006  -71.0948 	-21.4599 	1.23863 	0 	0 	0 	
0.014  0.014  0.006  0 	0 	0 	0 	0 	0 	
0.016  0.014  0.006  0 	0 	0 	0 	0 	0 	
0.018  0.014  0.006  0 	0 	0 	0 	0 	0 	
-0.018  0.016  0.006  0 	0 	0 	0 	0 	0 	
-0.016  0.016  0.006  0 	0 	0 	0 	0 	0 	
-0.014  0.016  0.006  0 	0 	0 	0 	0 	0 	
-0.012  0.016  0.006  0 	0 	0 	0 	0 	0 	
-0.01  0.016  0.006  88.3456 	0 	0 	0 	0 	0 	
-0.008  0.016  0.006  85.2582 	-279.743 	12.317 	0 	0 	0 	
-0.006  0.016  0.006  72.6077 	-415.809 	30.2426 	0 	0 	0 	
-0.004  0.016  0.006  51.8324 	-441.352 	47.2103 	6.30283e-08 	7.09509e-09 	-3.51596e-12 	
-0.002  0.016  0.006  26.8929 	-457.785 	58.4423 	6.53657e-08 	2.46822e-09 	-3.90663e-12 	
3.46945e-18  0.016  0.006  5.58524e-06 	-464.279 	62.9841 	6.62942e-08 	-3.18032e-13 	-2.63093e-12 	
0.002  0.016  0.006  -26.8929 	-457.785 	58.4423 	6.53657e-08 	-2.46886e-09 	-1.74372e-12 	
0.004  0.016  0.006  -51.8324 	-441.352 	47.2103 	6.30286e-08 	-7.0956e-09 	-3.48653e-12 	
0.006  0.016  0.006  -72.6077 	-415.809 	30.2426 	0 	0 	0 	
0.008  0.016  0.006  -85.2582 	-279.743 	12.317 	0 	0 	0 	
0.01  0.016  0.006  -88.3456 	0 	0 	0 	0 	0 	
0.012  0.016  0.006  0 	0 	0 	0 	0 	0 	
0.014  0.016  0.006  0 	0 	0 	0 	0 	0 	
0.016  0.016  0.006  0 	0 	0 	0 	0 	0 	
0.018  0.016  0.006  0 	0 	0 	0 	0 	0 	
-0.018  0.018  0.006  0 	0 	0 	0 	0 	0 	
-0.016  0.018  0.006  0 	0 	0 	0 	0 	0 	
-0.014  0.018  0.006  0 	0 	0 	0 	0 	0 	
-0.012  0.018  0.006  0 	0 	0 	0 	0 	0 	
-0.01  0.018  0.006  0 	0 	0 	0 	0 	0 	
-0.008  0.018  0.006  0 	-279.743 	0 	0 	0 	0 	
-0.006  0.018  0.006  0 	-415.809 	0 	0 	0 	0 	
-0.004  0.018  0.006  0 	-441.352 	0 	0 	0 	0 	
-0.002  0.018  0.006  0 	-457.785 	0 	0 	0 	0 	
3.46945e-18  0.018  0.006  0 	-464.279 	0 	0 	0 	0 	
0.002  0.018  0.006  0 	-457.785 	0 	0 	0 	0 	
0.004  0.018  0.006  0 	-441.352 	0 	0 	0 	0 	
0.006  0.018  0.006  0 	-415.809 	0 	0 	0 	0 	
0.008  0.018  0.006  0 	-279.743 	0 	0 	0 	0 	
0.01  0.018  0.006  0 	0 	0 	0 	0 	0 	
0.012  0.018  0.006  0 	0 	0 	0 	0 	0 	
0.014  0.018  0.006  0 	0 	0 	0 	0 	0 	
0.016  0.018  0.006  0 	0 	0 	0 	0 	0 	
0.018  0.018  0.006  0 	0 	0 	0 	0 	0 	
-0.018  -0.018  0.008  0 	0 	0 	0 	0 	0 	
-0.016  -0.018  0.008  0 	0 	0 	0 	0 	0 	
-0.014  -0.018  0.008  0 	0 	0 	0 	0 	0 	
-0.012  -0.018  0.008  0 	0 	0 	0 	0 	0 	
-0.01  -0.018  0.008  0 	0 	0 	0 	0 	0 	
-0.008  -0.018  0.008  0 	353.762 	0 	0 	0 	0 	
-0.006  -0.018  0.008  0 	525.122 	0 	0 	0 	0 	
-0.004  -0.018  0.008  0 	556.717 	0 	0 	0 	0 	
-0.002  -0.018  0.008  0 	577.344 	0 	0 	0 	0 	
3.46945e-18  -0.018  0.008  0 	585.513 	0 	0 	0 	0 	
0.002  -0.018  0.008  0 	577.344 	0 	0 	0 	0 	
0.004  -0.018  0.008  0 	556.717 	0 	0 	0 	0 	
0.006  -0.018  0.008  0 	525.122 	0 	0 	0 	0 	
0.008  -0.018  0.008  0 	353.762 	0 	0 	0 	0 	
0.01  -0.018  0.008  0 	0 	0 	0 	0 	0 	
0.012  -0.018  0.008  0 	0 	0 	0 	0 	0 	
0.014  -0.018  0.008  0 	0 	0 	0 	0 	0 	
0.016  -0.018  0.008  0 	0 	0 	0 	0 	0 	
0.018  -0.018  0.008  0 	0 	0 	0 	0 	0 	
-0.018  -0.016  0.008  0 	0 	0 	0 	0 	0 	
-0.016  -0.016  0.008  0 	0 	0 	0 	0 	0 	
-0.014  -0.016  0.008  0 	0 	0 	0 	0 	0 	
-0.012  -0.016  0.008  0 	0 	0 	0 	0 	0 	
-0.01  -0.016  0.008  110.603 	0 	0 	0 	0 	0 	
-0.008  -0.016  0.008  106.848 	353.762 	16.894 	0 	0 	0 	
-0.006  -0.016  0.008  91.4349 	525.122 	41.4075 	0 	0 	0 	
-0.004  -0.016  0.008  65.3137 	556.717 	64.5893 	-8.62435e-08 	1.32196e-08 	8.95929e-12 	
-0.002  -0.016  0.008  33.896 	577.344 	79.9433 	-8.94415e-08 	4.59901e-09 	9.6075e-12 	
3.46945e-18  -0.016  0.008  7.20291e-06 	585.513 	86.1529 	-9.07055e-08 	-5.09046e-13 	7.50848e-12 	
0.002  -0.016  0.008  -33.8959 	577.344 	79.9433 	-8.94414e-08 	-4.60003e-09 	3.90007e-13 	
0.004  -0.016  0.008  -65.3137 	556.717 	64.5893 	-8.62456e-08 	-1.32211e-08 	-9.21294e-12 	
0.006  -0.016  0.008  -91.4349 	525.122 	41.4075 	0 	0 	0 	
0.008  -0.016  0.008  -106.848 	353.762 	16.894 	0 	0 	0 	
0.01  -0.016  0.008  -110.603 	0 	0 	0 	0 	0 	
0.012  -0.016  0.008  0 	0 	0 	0 	0 	0 	
0.014  -0.016  0.008  0 	0 	0 	0 	0 	0 	
0.016  -0.016  0.008  0 	0 	0 	0 	0 	0 	
0.018  -0.016  0.008  0 	0 	0 	0 	0 	0 	
-0.018  -0.014  0.008  0 	0 	0 	0 	0 	0 	
-0.016  -0.014  0.008  0 	0 	0 	0 	0 	0 	
-0.014  -0.014  0.008  0 	0 	0 	0 	0 	0 	
-0.012  -0.014  0.008  89.6668 	27.0657 	1.6944 	0 	0 	0 	
-0.01  -0.014  0.008  291.955 	405.987 	25.4161 	0 	0 	0 	
-0.008  -0.014  0.008  276.536 	502.173 	80.7409 	-7.84369e-08 	4.65077e-08 	2.45796e-11 	
-0.006  -0.014  0.008  234.074 	546.159 	147.119 	-9.18597e-08 	3.93659e-08 	2.11345e-11 	
-0.004  -0.014  0.008  166.611 	580.429 	206.38 	-9.76242e-08 	2.80202e-08 	1.64409e-11 	
-0.002  -0.014  0.008  86.3198 	601.938 	245.503 	-1.01244e-07 	1.45164e-08 	9.23008e-12 	
3.46945e-18  -0.014  0.008  2.15965e-05 	610.37 	261.3 	-1.02663e-07 	-1.16841e-12 	4.67619e-12 	
0.002  -0.014  0.008  -86.3197 	601.938 	245.503 	-1.01244e-07 	-1.45189e-08 	6.53283e-13 	
0.004  -0.014  0.008  -166.611 	580.429 	206.38 	-9.76247e-08 	-2.80231e-08 	-5.56688e-12 	
0.006  -0.014  0.008  -234.074 	546.159 	147.119 	-9.18617e-08 	-3.93681e-08 	-1.09302e-11 	
0.008  -0.014  0.008  -276.536 	502.173 	80.7409 	-7.84396e-08 	-4.65105e-08 	-1.21548e-11 	
0.01  -0.014  0.008  -291.955 	405.987 	25.4161 	0 	0 	0 	
0.012  -0.014  0.008  -89.6668 	27.0657 	1.6944 	0 	0 	0 	
0.014  -0.014  0.008  0 	0 	0 	0 	0 	0 	
0.016  -0.014  0.008  0 	0 	0 	0 	0 	0 	
0.018  -0.014  0.008  0 	0 	0 	0 	0 	0 	
-0.018  -0.012  0.008  0 	0 	0 	0 	0 	0 	
-0.016  -0.012  0.008  0 	0 	0 	0 	0 	0 	
-0.014  -0.012  0.008  27.0656 	89.6662 	1.69439 	0 	0 	0 	
-0.012  -0.012  0.008  385.55 	385.548 	14.5409 	-3.82305e-08 	3.82303e-08 	2.60806e-11 	
-0.01  -0.012  0.008  371.887 	448.088 	117.297 	-7.20387e-08 	6.25437e-08 	2.65853e-11 	
-0.008  -0.012  0.008  335.37 	501.869 	220.273 	-8.44131e-08 	5.63999e-08 	2.15546e-11 	
-0.006  -0.012  0.008  275.848 	546.442 	309.797 	-9.19112e-08 	4.63885e-08 	2.02802e-11 	
-0.004  -0.012  0.008  194.434 	579.945 	379.36 	-9.75478e-08 	3.26992e-08 	1.95585e-11 	
-0.002  -0.012  0.008  100.258 	600.948 	424.876 	-1.01083e-07 	1.68593e-08 	8.15315e-12 	
3.46945e-18  -0.012  0.008  3.58498e-05 	609.183 	443.171 	-1.02471e-07 	-1.99767e-12 	3.42486e-12 	
0.002  -0.012  0.008  -100.258 	600.948 	424.876 	-1.01082e-07 	-1.68634e-08 	1.21091e-12 	
0.004  -0.012  0.008  -194.434 	579.945 	379.36 	-9.75471e-08 	-3.27035e-08 	-6.10341e-12 	
0.006  -0.012  0.008  -275.848 	546.442 	309.797 	-9.19127e-08 	-4.63916e-08 	-1.33563e-11 	
0.008  -0.012  0.008  -335.37 	501.869 	220.273 	-8.44158e-08 	-5.6403e-08 	-1.48691e-11 	
0.01  -0.012  0.008  -371.887 	448.088 	117.297 	-7.20389e-08 	-6.25455e-08 	-2.07903e-11 	
0.012  -0.012  0.008  -385.55 	385.548 	14.5409 	-3.82324e-08 	-3.8231e-08 	-1.99797e-11 	
0.014  -0.012  0.008  -27.0656 	89.6662 	1.69439 	0 	0 	0 	
0.016  -0.012  0.008  0 	0 	0 	0 	0 	0 	
0.018  -0.012  0.008  0 	0 	0 	0 	0 	0 	
-0.018  -0.01  0.008  0 	0 	0 	0 	0 	0 	
-0.016  -0.01  0.008  0 	110.601 	0 	0 	0 	0 	
-0.014  -0.01  0.008  405.984 	291.95 	25.4159 	0 	0 	0 	
-0.012  -0.01  0.008  448.088 	371.883 	117.296 	-6.25458e-08 	7.20296e-08 	3.44574e-11 	
-0.01  -0.01  0.008  428.601 	428.596 	247.193 	-7.20875e-08 	7.20786e-08 	2.70766e-11 	
-0.008  -0.01  0.008  383.435 	477.477 	366.797 	-8.03113e-08 	6.44821e-08 	2.21278e-11 	
-0.006  -0.01  0.008  313.867 	517.714 	468.909 	-8.70835e-08 	5.27793e-08 	2.33792e-11 	
-0.004  -0.01  0.008  220.32 	547.962 	547.929 	-9.21742e-08 	3.70537e-08 	1.86742e-11 	
-0.002  -0.01  0.008  113.346 	567.157 	599.432 	-9.54026e-08 	1.90619e-08 	8.06648e-12 	
3.46945e-18  -0.01  0.008  4.86739e-05 	574.716 	620.082 	-9.66758e-08 	-2.82668e-12 	3.20323e-12 	
0.002  -0.01  0.008  -113.346 	567.157 	599.432 	-9.54016e-08 	-1.90678e-08 	1.17402e-13 	
0.004  -0.01  0.008  -220.319 	547.962 	547.929 	-9.2173e-08 	-3.70598e-08 	-7.07802e-12 	
0.006  -0.01  0.008  -313.867 	517.714 	468.909 	-8.70848e-08 	-5.27829e-08 	-1.34867e-11 	
0.008  -0.01  0.008  -383.434 	477.477 	366.797 	-8.03147e-08 	-6.44858e-08 	-1.78816e-11 	
0.01  -0.01  0.008  -428.601 	428.596 	247.193 	-7.20893e-08 	-7.20835e-08 	-2.34927e-11 	
0.012  -0.01  0.008  -448.088 	371.883 	117.296 	-6.25493e-08 	-7.20343e-08 	-2.78555e-11 	
0.014  -0.01  0.008  -405.984 	291.95 	25.4159 	0 	0 	0 	
0.016  -0.01  0.008  0 	110.601 	0 	0 	0 	0 	
0.018  -0.01  0.008  0 	0 	0 	0 	0 	0 	
-0.018  -0.008  0.008  353.755 	0 	0 	0 	0 	0 	
-0.016  -0.008  0.008  353.755 	106.846 	16.8937 	0 	0 	0 	
-0.014  -0.008  0.008  502.167 	276.53 	80.7397 	-4.65076e-08 	7.84251e-08 	4.02904e-11 	
-0.012  -0.008  0.008  501.868 	335.362 	220.27 	-5.64064e-08 	8.43964e-08 	3.40783e-11 	
-0.01  -0.008  0.008  477.481 	383.425 	366.795 	-6.44916e-08 	8.02954e-08 	2.91109e-11 	
-0.008  -0.008  0.008  425.133 	425.123 	499.841 	-7.15078e-08 	7.14943e-08 	2.77135e-11 	
-0.006  -0.008  0.008  346.809 	459.465 	612.864 	-7.72904e-08 	5.83212e-08 	2.86318e-11 	
-0.004  -0.008  0.008  242.865 	485.314 	700.094 	-8.16415e-08 	4.0841e-08 	1.51579e-11 	
-0.002  -0.008  0.008  124.779 	501.785 	756.821 	-8.44091e-08 	2.09819e-08 	9.53723e-12 	
3.46945e-18  -0.008  0.008  6.14249e-05 	508.289 	779.533 	-8.55014e-08 	-3.27111e-12 	2.73054e-12 	
0.002  -0.008  0.008  -124.779 	501.785 	756.821 	-8.44083e-08 	-2.09888e-08 	-3.50696e-12 	
0.004  -0.008  0.008  -242.865 	485.314 	700.094 	-8.16406e-08 	-4.08478e-08 	-6.74418e-12 	
0.006  -0.008  0.008  -346.809 	459.465 	612.864 	-7.72911e-08 	-5.83233e-08 	-1.35357e-11 	
0.008  -0.008  0.008  -425.133 	425.123 	499.841 	-7.15112e-08 	-7.14991e-08 	-2.44696e-11 	
0.01  -0.008  0.008  -477.481 	383.425 	366.795 	-6.44967e-08 	-8.03029e-08 	-3.01355e-11 	
0.012  -0.008  0.008  -501.868 	335.362 	220.27 	-5.64093e-08 	-8.4405e-08 	-3.29226e-11 	
0.014  -0.008  0.008  -502.167 	276.53 	80.7397 	-4.65103e-08 	-7.84315e-08 	-3.18631e-11 	
0.016  -0.008  0.008  -353.755 	106.846 	16.8937 	0 	0 	0 	
0.018  -0.008  0.008  -353.755 	0 	0 	0 	0 	0 	
-0.018  -0.006  0.008  525.11 	0 	0 	0 	0 	0 	
-0.016  -0.006  0.008  525.11 	91.4314 	41.4064 	0 	0 	0 	
-0.014  -0.006  0.008  546.15 	234.065 	147.115 	-3.93681e-08 	9.18434e-08 	3.39994e-11 	
-0.012  -0.006  0.008  546.438 	275.835 	309.792 	-4.63978e-08 	9.18894e-08 	3.69157e-11 	
-0.01  -0.006  0.008  517.717 	313.851 	468.903 	-5.27977e-08 	8.70607e-08 	3.56098e-11 	
-0.008  -0.006  0.008  459.475 	346.792 	612.86 	-5.83446e-08 	7.72697e-08 	2.56868e-11 	
-0.006  -0.006  0.008  373.927 	373.91 	734.866 	-6.29082e-08 	6.28807e-08 	1.8303e-11 	
-0.004  -0.006  0.008  261.463 	394.332 	828.86 	-6.63447e-08 	4.39662e-08 	1.08151e-11 	
-0.002  -0.006  0.008  134.225 	407.364 	889.901 	-6.85391e-08 	2.25675e-08 	1.13397e-11 	
3.46945e-18  -0.006  0.008  7.21576e-05 	412.519 	914.317 	-6.94045e-08 	-3.90008e-12 	2.25556e-12 	
0.002  -0.006  0.008  -134.224 	407.364 	889.901 	-6.85391e-08 	-2.25753e-08 	-8.24513e-12 	
0.004  -0.006  0.008  -261.463 	394.332 	828.86 	-6.63447e-08 	-4.39735e-08 	-1.00293e-11 	
0.006  -0.006  0.008  -373.927 	373.91 	734.866 	-6.29053e-08 	-6.28852e-08 	-1.38605e-11 	
0.008  -0.006  0.008  -459.475 	346.792 	612.86 	-5.83407e-08 	-7.7273e-08 	-2.44874e-11 	
0.01  -0.006  0.008  -517.717 	313.851 	468.903 	-5.2799e-08 	-8.7068e-08 	-3.01096e-11 	
0.012  -0.006  0.008  -546.438 	275.835 	309.792 	-4.63974e-08 	-9.18986e-08 	-3.01181e-11 	
0.014  -0.006  0.008  -546.15 	234.065 	147.115 	-3.93689e-08 	-9.185e-08 	-2.96853e-11 	
0.016  -0.006  0.008  -525.109 	91.4313 	41.4064 	0 	0 	0 	
0.018  -0.006  0.008  -525.109 	0 	0 	0 	0 	0 	
-0.018  -0.004  0.008  556.698 	0 	0 	0 	0 	0 	
-0.016  -0.004  0.008  556.698 	65.3088 	64.587 	-1.32217e-08 	8.62264e-08 	3.77676e-11 	
-0.014  -0.004  0.008  580.414 	166.598 	206.373 	-2.80253e-08 	9.7603e-08 	3.86586e-11 	
-0.012  -0.004  0.008  579.938 	194.416 	379.35 	-3.27104e-08 	9.75211e-08 	3.31702e-11 	
-0.01  -0.004  0.008  547.963 	220.299 	547.918 	-3.70696e-08 	9.21458e-08 	3.01718e-11 	
-0.008  -0.004  0.008  485.324 	242.843 	700.084 	-4.0863e-08 	8.16152e-08 	3.0161e-11 	
-0.006  -0.004  0.008  394.349 	261.44 	828.854 	-4.39935e-08 	6.63135e-08 	2.56906e-11 	
-0.004  -0.004  0.008  275.487 	275.463 	927.943 	-4.63538e-08 	4.63231e-08 	1.82027e-11 	
-0.002  -0.004  0.008  141.35 	284.42 	992.237 	-4.78611e-08 	2.37648e-08 	8.72388e-12 	
3.46945e-18  -0.004  0.008  7.90459e-05 	287.965 	1017.94 	-4.84605e-08 	-4.44885e-12 	1.33837e-12 	
0.002  -0.004  0.008  -141.35 	284.42 	992.237 	-4.78625e-08 	-2.37735e-08 	-5.667e-12 	
0.004  -0.004  0.008  -275.487 	275.463 	927.943 	-4.63544e-08 	-4.63309e-08 	-1.42597e-11 	
0.006  -0.004  0.008  -394.349 	261.44 	828.854 	-4.39928e-08 	-6.63202e-08 	-2.1236e-11 	
0.008  -0.004  0.008  -485.323 	242.843 	700.084 	-4.08606e-08 	-8.16179e-08 	-2.31156e-11 	
0.01  -0.004  0.008  -547.963 	220.299 	547.918 	-3.70656e-08 	-9.21529e-08 	-2.7512e-11 	
0.012  -0.004  0.008  -579.938 	194.416 	379.35 	-3.27105e-08 	-9.75296e-08 	-3.31387e-11 	
0.014  -0.004  0.008  -580.414 	166.598 	206.373 	-2.80259e-08 	-9.7609e-08 	-3.85921e-11 	
0.016  -0.004  0.008  -556.698 	65.3088 	64.587 	-1.32222e-08 	-8.62311e-08 	-3.92354e-11 	
0.018  -0.004  0.008  -556.698 	0 	0 	0 	0 	0 	
-0.018  -0.002  0.008  577.315 	0 	0 	0 	0 	0 	
-0.016  -0.002  0.008  577.315 	33.8893 	79.9394 	-4.60232e-09 	8.94174e-08 	3.85257e-11 	
-0.014  -0.002  0.008  601.918 	86.3017 	245.492 	-1.45235e-08 	1.01217e-07 	4.24091e-11 	
-0.012  -0.002  0.008  600.937 	100.234 	424.86 	-1.68726e-08 	1.01051e-07 	3.88183e-11 	
-0.01  -0.002  0.008  567.156 	113.32 	599.414 	-1.90815e-08 	9.53705e-08 	3.40299e-11 	
-0.008  -0.002  0.008  501.793 	124.752 	756.805 	-2.10066e-08 	8.43812e-08 	2.89387e-11 	
-0.006  -0.002  0.008  407.382 	134.196 	889.888 	-2.25983e-08 	6.85059e-08 	2.02663e-11 	
-0.004  -0.002  0.008  284.443 	141.322 	992.23 	-2.37996e-08 	4.78277e-08 	1.52603e-11 	
-0.002  -0.002  0.008  145.904 	145.877 	1058.6 	-2.45665e-08 	2.45308e-08 	8.01979e-12 	
3.46945e-18  -0.002  0.008  8.15985e-05 	147.679 	1085.13 	-2.48722e-08 	-4.65075e-12 	7.61864e-13 	
0.002  -0.002  0.008  -145.904 	145.877 	1058.6 	-2.4567e-08 	-2.45402e-08 	-6.26928e-12 	
0.004  -0.002  0.008  -284.443 	141.322 	992.23 	-2.37997e-08 	-4.78364e-08 	-1.32616e-11 	
0.006  -0.002  0.008  -407.382 	134.196 	889.888 	-2.25983e-08 	-6.85109e-08 	-1.95332e-11 	
0.008  -0.002  0.008  -501.793 	124.752 	756.805 	-2.10063e-08 	-8.43862e-08 	-2.58702e-11 	
0.01  -0.002  0.008  -567.156 	113.32 	599.414 	-1.90804e-08 	-9.53783e-08 	-3.30922e-11 	
0.012  -0.002  0.008  -600.937 	100.234 	424.86 	-1.68746e-08 	-1.01059e-07 	-3.65496e-11 	
0.014  -0.002  0.008  -601.918 	86.3017 	245.492 	-1.45244e-08 	-1.01224e-07 	-3.83733e-11 	
0.016  -0.002  0.008  -577.315 	33.8893 	79.9394 	-4.60258e-09 	-8.94237e-08 	-4.01144e-11 	
0.018  -0.002  0.008  -577.315 	0 	0 	0 	0 	0 	
-0.018  3.46945e-18  0.008  585.472 	0 	0 	0 	0 	0 	
-0.016  3.46945e-18  0.008  585.472 	-0.00998256 	86.1468 	-3.56259e-12 	9.06838e-08 	3.77425e-11 	
-0.014  3.46945e-18  0.008  610.341 	-0.0258067 	261.284 	-8.46507e-12 	1.02632e-07 	4.06178e-11 	
-0.012  3.46945e-18  0.008  609.167 	-0.0309066 	443.148 	-1.40632e-11 	1.02436e-07 	3.91882e-11 	
